statsMetaNo,centerNm,critYr,ptAge,ptSexCd,statsTrgtNm,ncsNmvl,wholNcsDnmvl,ptCntNmvl,wholPtCntDnmvl
14050,uad6dub9bduc554uc13cud130,2013,62,M,Y,2,16,2,15
14050,uad6dub9bduc554uc13cud130,2013,81,M,Y,3,7,2,5
14050,uad6dub9bduc554uc13cud130,2009,48,F,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2012,58,M,N,3,10,3,10
14050,uad6dub9bduc554uc13cud130,2014,45,F,N,2,2,2,2
14050,uad6dub9bduc554uc13cud130,2016,35,F,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2014,45,M,N,4,6,4,6
14050,uad6dub9bduc554uc13cud130,2014,77,F,N,5,5,4,4
14050,uad6dub9bduc554uc13cud130,2017,74,M,Y,3,21,2,18
14050,uad6dub9bduc554uc13cud130,2010,71,M,,0,0,7,7
14050,uad6dub9bduc554uc13cud130,2016,45,M,N,2,2,1,1
14050,uad6dub9bduc554uc13cud130,2010,73,F,,0,0,7,7
14050,uad6dub9bduc554uc13cud130,2018,74,M,Y,2,17,1,13
14050,uad6dub9bduc554uc13cud130,2017,60,M,Y,2,22,2,17
14050,uad6dub9bduc554uc13cud130,2018,66,M,Y,2,15,2,12
14050,uad6dub9bduc554uc13cud130,2012,58,F,N,4,7,4,7
14050,uad6dub9bduc554uc13cud130,2014,59,M,Y,1,7,1,7
14050,uad6dub9bduc554uc13cud130,2010,53,F,,0,0,2,2
14050,uad6dub9bduc554uc13cud130,2013,64,M,Y,2,15,2,15
14050,uad6dub9bduc554uc13cud130,2014,80,F,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2008,50,F,,0,0,6,6
14050,uad6dub9bduc554uc13cud130,2009,60,F,,0,0,4,4
14050,uad6dub9bduc554uc13cud130,2017,60,M,N,20,22,15,17
14050,uad6dub9bduc554uc13cud130,2014,49,M,N,4,5,4,5
14050,uad6dub9bduc554uc13cud130,2011,81,M,,0,0,5,5
14050,uad6dub9bduc554uc13cud130,2016,80,M,N,4,5,4,5
14050,uad6dub9bduc554uc13cud130,2017,58,F,N,10,10,6,6
14050,uad6dub9bduc554uc13cud130,2017,67,F,N,4,5,4,5
14050,uad6dub9bduc554uc13cud130,2018,57,M,N,8,8,5,5
14050,uad6dub9bduc554uc13cud130,2012,53,F,N,5,7,5,7
14050,uad6dub9bduc554uc13cud130,2016,29,F,N,2,2,2,2
14050,uad6dub9bduc554uc13cud130,2013,39,F,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2014,70,F,N,7,7,6,6
14050,uad6dub9bduc554uc13cud130,2017,52,M,Y,2,7,1,5
14050,uad6dub9bduc554uc13cud130,2013,56,F,N,4,4,4,4
14050,uad6dub9bduc554uc13cud130,2017,61,F,N,6,6,5,5
14050,uad6dub9bduc554uc13cud130,2018,66,F,N,8,8,6,6
14050,uad6dub9bduc554uc13cud130,2013,72,M,Y,4,20,4,18
14050,uad6dub9bduc554uc13cud130,2015,63,M,Y,1,7,1,6
14050,uad6dub9bduc554uc13cud130,2008,56,F,,0,0,2,2
14050,uad6dub9bduc554uc13cud130,2016,70,M,N,12,13,10,10
14050,uad6dub9bduc554uc13cud130,2012,88,M,Y,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2016,70,F,N,6,6,5,5
14050,uad6dub9bduc554uc13cud130,2013,41,F,N,2,2,2,2
14050,uad6dub9bduc554uc13cud130,2010,45,F,,0,0,2,2
14050,uad6dub9bduc554uc13cud130,2012,82,M,Y,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2015,80,F,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2017,82,F,N,4,4,4,4
14050,uad6dub9bduc554uc13cud130,2015,63,M,N,6,7,5,6
14050,uad6dub9bduc554uc13cud130,2010,40,F,,0,0,2,2
14050,uad6dub9bduc554uc13cud130,2016,49,F,N,2,2,2,2
14050,uad6dub9bduc554uc13cud130,2010,74,F,,0,0,5,5
14050,uad6dub9bduc554uc13cud130,2012,46,M,N,2,6,2,5
14050,uad6dub9bduc554uc13cud130,2014,68,F,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2009,64,F,,0,0,3,3
14050,uad6dub9bduc554uc13cud130,2014,70,M,Y,1,12,1,11
14050,uad6dub9bduc554uc13cud130,2018,48,F,N,3,3,2,2
14050,uad6dub9bduc554uc13cud130,2012,73,M,N,1,19,1,16
14050,uad6dub9bduc554uc13cud130,2013,46,M,N,1,2,1,2
14050,uad6dub9bduc554uc13cud130,2012,42,F,Y,1,3,1,3
14050,uad6dub9bduc554uc13cud130,2008,41,F,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2016,80,F,N,2,2,2,2
14050,uad6dub9bduc554uc13cud130,2018,84,F,N,1,1,1,1
